city,city_ascii,lat,lng,country
Puerto Pilón,Puerto Pilon,9.3600,-79.7900,Panama
Pedregulho,Pedregulho,-20.2569,-47.4767,Brazil
Gussago,Gussago,45.6000,10.1500,Italy
Horodok,Horodok,49.1667,26.5667,Ukraine
Torre Maggiore,Torre Maggiore,41.6833,15.2833,Italy
Sunagawa,Sunagawa,43.5000,141.9000,Japan
Uchkeken,Uchkeken,43.9333,42.5167,Russia
Caiapônia,Caiaponia,-16.9519,-51.8061,Brazil
Cassano al Ionio,Cassano al Ionio,39.7833,16.3167,Italy
Thompson,Thompson,41.6474,-74.6745,United States
Ciudad Guadalupe Victoria,Ciudad Guadalupe Victoria,24.4497,-104.1225,Mexico
Haji Shah,Haji Shah,33.7500,72.4000,Pakistan
Berezan,Berezan,50.3197,31.4700,Ukraine
Langrucun,Langrucun,36.9014,79.6261,China
Espartinas,Espartinas,37.3833,-6.1167,Spain
Sant’Elpidio a Mare,Sant'Elpidio a Mare,43.2333,13.6833,Italy
Chinde,Chinde,-18.5833,36.4667,Mozambique
Al Ghāţ,Al Ghat,26.0267,44.9608,Saudi Arabia
Qarqīn,Qarqin,37.4128,66.0472,Afghanistan
Qusar,Qusar,41.4264,48.4356,Azerbaijan
Cowley,Cowley,51.7330,-1.2150,United Kingdom
Pilāppulli,Pilappulli,10.7344,76.7294,India
Mudakkiraye,Mudakkiraye,9.9500,76.5500,India
East Highland Park,East Highland Park,37.5770,-77.3865,United States
Amba Icharua,Amba Icharua,25.6140,86.4258,India
Alpignano,Alpignano,45.1000,7.5167,Italy
Ukiah,Ukiah,39.1464,-123.2105,United States
Słubice,Slubice,52.3500,14.5667,Poland
Fléron,Fleron,50.6167,5.6833,Belgium
Shintomi,Shintomi,32.0689,131.4881,Japan
Adelfia,Adelfia,41.0000,16.8667,Italy
Zapotlán de Juárez,Zapotlan de Juarez,19.9667,-98.8500,Mexico
La Paz,La Paz,17.6739,120.6847,Philippines
Jinjicun,Jinjicun,22.1650,112.4848,China
Jinji,Jinji,21.9898,112.4549,China
Tafresh,Tafresh,34.6939,50.0156,Iran
Hebburn,Hebburn,54.9720,-1.5130,United Kingdom
Linbian,Linbian,22.4333,120.5167,Taiwan
Ashby de la Zouch,Ashby de la Zouch,52.7460,-1.4760,United Kingdom
Milanówek,Milanowek,52.1167,20.6500,Poland
Ham Lake,Ham Lake,45.2545,-93.2039,United States
Chorbogh,Chorbogh,39.8667,69.0833,Tajikistan
Jasper,Jasper,38.3933,-86.9402,United States
Grimari,Grimari,5.7167,20.0500,Central African Republic
Bobangui,Bobangui,4.0500,18.1167,Central African Republic
Kalundborg,Kalundborg,55.6814,11.0850,Denmark
Rāsivarai Tottam,Rasivarai Tottam,9.9639,77.1000,India
Reggello,Reggello,43.6833,11.5333,Italy
Antanambao Mahatsara,Antanambao Mahatsara,-19.3167,48.7833,Madagascar
Ervādi,Ervadi,9.2082,78.7101,India
Braniewo,Braniewo,54.3833,19.8333,Poland
Rājbalhāi,Rajbalhai,22.7758,88.0054,India
Hillcrest Heights,Hillcrest Heights,38.8373,-76.9641,United States
Warsaw,Warsaw,41.2448,-85.8465,United States
Sabotsy,Sabotsy,-19.2333,47.6000,Madagascar
Ban Lam Narai,Ban Lam Narai,15.2000,101.1333,Thailand
Barbacoas,Barbacoas,9.4833,-66.9761,Venezuela
Enfield Lock,Enfield Lock,51.6686,-0.0260,United Kingdom
Ōyodo,Oyodo,34.3833,135.7833,Japan
Fairburn,Fairburn,33.5496,-84.5914,United States
Escoublac,Escoublac,47.2867,-2.3908,France
Mifune,Mifune,32.7167,130.8000,Japan
Dighaun,Dighaun,25.5549,86.8097,India
Ujre,Ujre,12.9961,75.3248,India
Ban Nong Han,Ban Nong Han,18.9000,99.0000,Thailand
Kirchhain,Kirchhain,50.8167,8.9167,Germany
Dahibhāt Mādhopur,Dahibhat Madhopur,26.2763,86.0847,India
Loma Plata,Loma Plata,-22.3833,-59.8333,Paraguay
Kilwinning,Kilwinning,55.6550,-4.7030,United Kingdom
Chopadandi,Chopadandi,18.5833,79.1667,India
Mohanūr,Mohanur,11.0594,78.1397,India
Mannūr,Mannur,9.9083,76.4583,India
San Casciano in Val di Pesa,San Casciano in Val di Pesa,43.6500,11.1833,Italy
Lake Wales,Lake Wales,27.9195,-81.5961,United States
Fillmore,Fillmore,34.3989,-118.9174,United States
Les Herbiers,Les Herbiers,46.8700,-1.0100,France
Ojus,Ojus,25.9563,-80.1606,United States
Wardenburg,Wardenburg,53.0617,8.1967,Germany
Nanbu,Nanbu,40.4669,141.3817,Japan
Tōhoku,Tohoku,40.7281,141.2578,Japan
Taylor,Taylor,30.5729,-97.4268,United States
Batalha,Batalha,-9.6778,-37.1247,Brazil
Anorí,Anori,7.0736,-75.1458,Colombia
Sakardih,Sakardih,25.2280,85.3546,India
Encruzilhada,Encruzilhada,-15.5308,-40.9089,Brazil
Churriana de la Vega,Churriana de la Vega,37.1500,-3.6500,Spain
Glenn Heights,Glenn Heights,32.5506,-96.8548,United States
Albemarle,Albemarle,35.3594,-80.1915,United States
Kozelsk,Kozelsk,54.0353,35.7767,Russia
Katosi,Katosi,0.1528,32.8014,Uganda
Nakanoto,Nakanoto,36.9894,136.9015,Japan
Piancó,Pianco,-7.1978,-37.9289,Brazil
Charqueada,Charqueada,-22.5097,-47.7781,Brazil
Ciney,Ciney,50.3000,5.1000,Belgium
Cayetano Germosén,Cayetano Germosen,19.3300,-70.4800,Dominican Republic
Bordj Mokhtar,Bordj Mokhtar,21.3289,0.9542,Algeria
Edmundston,Edmundston,47.3765,-68.3253,Canada
Cloverly,Cloverly,39.1064,-76.9995,United States
Hannut,Hannut,50.6667,5.0833,Belgium
Greenville,Greenville,5.0167,-9.0333,Liberia
Gurh,Gurh,24.5026,81.5004,India
Lufeng,Lufeng,24.5738,103.1130,China
Rājnagar,Rajnagar,24.8893,79.9118,India
Auburndale,Auburndale,28.0963,-81.8012,United States
Pupiales,Pupiales,0.8667,-77.6500,Colombia
Altena,Altena,51.3000,7.6667,Germany
Rawa Mazowiecka,Rawa Mazowiecka,51.7658,20.2533,Poland
Belén,Belen,11.5000,-85.8833,Nicaragua
Bilohirsk,Bilohirsk,45.0544,34.6022,Ukraine
Vedelago,Vedelago,45.6833,12.0167,Italy
Gasparillo,Gasparillo,10.3167,-61.4167,Trinidad and Tobago
Neópolis,Neopolis,-10.3200,-36.5789,Brazil
Bykhaw,Bykhaw,53.5167,30.2500,Belarus
Boshrūyeh,Boshruyeh,33.8681,57.4286,Iran
Pearl River,Pearl River,41.0615,-74.0047,United States
San Miguel,San Miguel,11.4920,119.8710,Philippines
Pelhřimov,Pelhrimov,49.4314,15.2233,Czechia
Kierspe,Kierspe,51.1333,7.5667,Germany
Aberdeen,Aberdeen,39.5151,-76.1733,United States
Peer,Peer,51.1333,5.4667,Belgium
Adjahomé,Adjahome,7.0618,1.8368,Benin
Batangafo,Batangafo,7.3000,18.3000,Central African Republic
Burgdorf,Burgdorf,47.0500,7.6167,Switzerland
Goulmima,Goulmima,31.6944,-4.9592,Morocco
Ambohimanambola,Ambohimanambola,-18.9500,47.6000,Madagascar
Curacautín,Curacautin,-38.4333,-71.8833,Chile
Nilaiyūr,Nilaiyur,9.8572,78.0598,India
Spanish Springs,Spanish Springs,39.6568,-119.6694,United States
Franklin,Franklin,39.5954,-75.0190,United States
Hilltown,Hilltown,40.3415,-75.2534,United States
Westbury,Westbury,51.2600,-2.1910,United Kingdom
Lugu,Lugu,23.7500,120.7330,Taiwan
Cajari,Cajari,-3.3208,-45.0108,Brazil
Hanover,Hanover,39.8118,-76.9836,United States
Uherský Brod,Uhersky Brod,49.0250,17.6472,Czechia
Petersberg,Petersberg,50.5667,9.7167,Germany
Kirsanov,Kirsanov,52.6500,42.7333,Russia
Islām Qal‘ah,Islam Qal`ah,34.6667,61.0667,Afghanistan
Portachuelo,Portachuelo,-17.3572,-63.3906,Bolivia
Baro,Baro,25.4487,85.9924,India
Dyer,Dyer,41.4977,-87.5090,United States
Pudu,Pudu,12.8667,74.9673,India
Poing,Poing,48.1667,11.8167,Germany
Rāikal,Raikal,18.9000,78.8000,India
Kurtamysh,Kurtamysh,54.9167,64.4333,Russia
Mastchoh,Mastchoh,40.3667,69.3333,Tajikistan
Belém,Belem,-6.7347,-35.5169,Brazil
Vienna,Vienna,38.8996,-77.2597,United States
Ntungamo,Ntungamo,-0.8819,30.2653,Uganda
Las Cabezas de San Juan,Las Cabezas de San Juan,36.9817,-5.9406,Spain
Pocking,Pocking,48.4000,13.3167,Germany
Dentsville,Dentsville,34.0754,-80.9547,United States
Bosobolo,Bosobolo,4.1833,19.9000,Congo (Kinshasa)
Toro,Toro,4.6117,-76.0814,Colombia
Pamiers,Pamiers,43.1175,1.6117,France
Hatti,Hatti,16.1984,76.6604,India
Mahesh Khunt,Mahesh Khunt,25.4500,86.6333,India
Passa Quatro,Passa Quatro,-22.3900,-44.9669,Brazil
Kastoriá,Kastoria,40.5167,21.2667,Greece
Freienbach,Freienbach,47.2000,8.7500,Switzerland
Kesath,Kesath,25.4208,84.2414,India
Faxinal,Faxinal,-24.0008,-51.3200,Brazil
Gokavaram,Gokavaram,17.2667,81.8500,India
Tahlequah,Tahlequah,35.9112,-94.9770,United States
Outat Oulad Al Haj,Outat Oulad Al Haj,33.3333,-3.6833,Morocco
Poço Fundo,Poco Fundo,-21.7808,-45.9650,Brazil
Nova Resende,Nova Resende,-21.1258,-46.4200,Brazil
Hollins,Hollins,37.3434,-79.9534,United States
Middletown,Middletown,39.9094,-75.4311,United States
Libiąż,Libiaz,50.1000,19.3167,Poland
Karema,Karema,-6.8205,30.4389,Tanzania
Bou Hadjar,Bou Hadjar,36.5031,8.1053,Algeria
Stone,Stone,52.9000,-2.1500,United Kingdom
Khargāpur,Khargapur,24.8230,79.1440,India
Khirpai,Khirpai,22.7000,87.6200,India
Puan,Puan,-37.5500,-62.7667,Argentina
Zhongzai,Zhongzai,26.6877,105.6548,China
Radford,Radford,37.1229,-80.5587,United States
Taohongpozhen,Taohongpozhen,36.9854,111.4737,China
Malnate,Malnate,45.8000,8.8833,Italy
Divriği,Divrigi,39.3667,38.1167,Turkey
Caridade,Caridade,-4.2319,-39.1928,Brazil
Panukulan,Panukulan,14.9300,121.8200,Philippines
Pasaquina,Pasaquina,13.5844,-87.8411,El Salvador
Brakel,Brakel,51.7167,9.1833,Germany
Hude,Hude,53.1111,8.4625,Germany
Aki,Aki,33.5000,133.9000,Japan
Moreau,Moreau,43.2469,-73.6659,United States
Angara-Débou,Angara-Debou,11.3289,3.0406,Benin
Kingsborough,Kingsborough,-30.0833,30.8667,South Africa
Žitorađa,Zitorada,43.1833,21.7167,Serbia
Kirchlengern,Kirchlengern,52.2000,8.6331,Germany
Barra de Santo Antônio,Barra de Santo Antonio,-9.4050,-35.5069,Brazil
Straelen,Straelen,51.4500,6.2667,Germany
Denby Dale,Denby Dale,53.5720,-1.6550,United Kingdom
Phirangipuram,Phirangipuram,16.2889,80.2628,India
Erba,Erba,45.8167,9.2167,Italy
San Juan,San Juan,9.1590,123.4940,Philippines
Guben,Guben,51.9533,14.7167,Germany
Ubrique,Ubrique,36.6833,-5.4500,Spain
Payson,Payson,34.2433,-111.3195,United States
Sebt Aït Saghiouchen,Sebt Ait Saghiouchen,34.0122,-4.5536,Morocco
East Longmeadow,East Longmeadow,42.0597,-72.4990,United States
Mercedes,Mercedes,26.1533,-97.9128,United States
Juchique de Ferrer,Juchique de Ferrer,19.8333,-96.7000,Mexico
Arteche,Arteche,12.2694,125.3712,Philippines
Bagnacavallo,Bagnacavallo,44.4167,11.9833,Italy
Fairview Heights,Fairview Heights,38.5974,-90.0053,United States
Fujioka,Fujioka,35.1500,138.6167,Japan
Bangor,Bangor,53.2280,-4.1280,United Kingdom
Fullerton,Fullerton,40.6309,-75.4834,United States
Jussara,Jussara,-11.0469,-41.9689,Brazil
Usgao,Usgao,15.4333,74.0667,India
Nunna,Nunna,16.5788,80.6841,India
Mahālandi,Mahalandi,24.0738,88.1214,India
Chettināyakkanpatti,Chettinayakkanpatti,10.3940,77.9754,India
Cosautlán,Cosautlan,19.3333,-96.9833,Mexico
Jambaló,Jambalo,2.8500,-76.3167,Colombia
Sulzbach,Sulzbach,49.2833,7.0667,Germany
Nova Olímpia,Nova Olimpia,-14.7969,-57.2878,Brazil
North Arlington,North Arlington,40.7874,-74.1273,United States
Rolleston,Rolleston,-43.5833,172.3833,New Zealand
Bārnia,Barnia,23.7311,88.4329,India
Moussoro,Moussoro,13.6431,16.4919,Chad
Central,Central,-11.1358,-42.1128,Brazil
Chinácota,Chinacota,7.6167,-72.6000,Colombia
Wemmel,Wemmel,50.9078,4.3067,Belgium
Halver,Halver,51.1833,7.4667,Germany
Ban Thung Tam Sao,Ban Thung Tam Sao,6.9581,100.3207,Thailand
Gālivedu,Galivedu,14.0333,78.5000,India
Kakching,Kakching,24.6085,94.0029,India
Großostheim,Grossostheim,49.9167,9.0833,Germany
Arenys de Mar,Arenys de Mar,41.5819,2.5503,Spain
Hương Canh,Huong Canh,21.2833,105.6500,Vietnam
Bad Essen,Bad Essen,52.3214,8.3400,Germany
Novoukrainka,Novoukrainka,48.3231,31.5242,Ukraine
Kargil,Kargil,34.5594,76.1256,India
Grosse Pointe Woods,Grosse Pointe Woods,42.4366,-82.8987,United States
Vadugappatti,Vadugappatti,10.1036,77.5731,India
Villa San José,Villa San Jose,-32.2000,-58.2167,Argentina
Piru,Piru,-3.0811,128.1411,Indonesia
Çarşıbaşı,Carsibasi,41.0833,39.3833,Turkey
La Falda,La Falda,-31.0833,-64.5000,Argentina
Ouled Chebel,Ouled Chebel,36.6000,3.0000,Algeria
Crawfordsville,Crawfordsville,40.0428,-86.8976,United States
Sahatavy,Sahatavy,-17.4489,48.9953,Madagascar
Muscle Shoals,Muscle Shoals,34.7432,-87.6343,United States
Erwitte,Erwitte,51.6167,8.3500,Germany
Baipingshan,Baipingshan,26.1960,106.5500,China
Mount Dora,Mount Dora,28.8142,-81.6344,United States
Westport,Westport,41.5886,-71.0837,United States
Sunnyside,Sunnyside,46.3157,-120.0058,United States
Sananduva,Sananduva,-27.9500,-51.8000,Brazil
Shuzenji,Shuzenji,34.9717,138.9304,Japan
Bree,Bree,51.1333,5.6000,Belgium
Yoshinogari,Yoshinogari,33.3167,130.4000,Japan
Tiverton,Tiverton,41.6090,-71.1741,United States
Elsen,Elsen,51.7333,8.6833,Germany
Bandar Murcaayo,Bandar Murcaayo,11.6833,50.4500,Somalia
Guelendeng,Guelendeng,10.9183,15.5486,Chad
Srbobran,Srbobran,45.5333,19.7833,Serbia
Wallisellen,Wallisellen,47.4167,8.6000,Switzerland
Poplar Bluff,Poplar Bluff,36.7632,-90.4135,United States
Yuvileine,Yuvileine,48.5531,39.1742,Ukraine
Xianxi,Xianxi,24.1334,120.4589,Taiwan
Changji,Changji,26.9471,108.7524,China
Khunti Dhanaili,Khunti Dhanaili,25.9376,87.3790,India
Northbridge,Northbridge,42.1300,-71.6547,United States
Bargteheide,Bargteheide,53.7167,10.2667,Germany
Schmelz,Schmelz,49.4167,6.8333,Germany
Douglas,Douglas,31.3602,-109.5394,United States
Moroto,Moroto,2.5300,34.6700,Uganda
Lyantonde,Lyantonde,-0.4069,31.1575,Uganda
Leinì,Leini,45.1833,7.7167,Italy
Birstall,Birstall,53.7320,-1.6600,United Kingdom
Noniyā,Noniya,26.6763,84.6163,India
Umbertide,Umbertide,43.3000,12.3333,Italy
Fort Drum,Fort Drum,44.0450,-75.7845,United States
Shuili,Shuili,23.7989,120.8553,Taiwan
Tremedal,Tremedal,-14.9758,-41.4108,Brazil
Shahriston,Shahriston,39.7667,68.8167,Tajikistan
Kodala,Kodala,19.6243,84.9408,India
Novoanninskiy,Novoanninskiy,50.5333,42.6833,Russia
Merchtem,Merchtem,50.9667,4.2333,Belgium
Hampton,Hampton,42.9391,-70.8370,United States
Arachchalūr,Arachchalur,11.1627,77.7007,India
Sohtha,Sohtha,25.6449,87.3068,India
Mālhīpur,Malhipur,25.4069,86.0234,India
Bacuri,Bacuri,-1.7028,-45.1339,Brazil
’Ayn Bni Mathar,'Ayn Bni Mathar,34.0889,-2.0247,Morocco
Acarape,Acarape,-4.2242,-38.7083,Brazil
Barharwa Kalān,Barharwa Kalan,26.5434,84.8286,India
Buffalo,Buffalo,45.1794,-93.8644,United States
Welby,Welby,39.8403,-104.9655,United States
São Francisco do Guaporé,Sao Francisco do Guapore,-12.0522,-63.5675,Brazil
Birsinghpur,Birsinghpur,24.7981,80.9739,India
Wiefelstede,Wiefelstede,53.2581,8.1172,Germany
Dungannon,Dungannon,54.5000,-6.7700,United Kingdom
Colle Salvetti,Colle Salvetti,43.6000,10.4833,Italy
Yorkton,Yorkton,51.2139,-102.4628,Canada
Zumarraga,Zumarraga,11.6390,124.8410,Philippines
Raposos,Raposos,-19.9669,-43.8039,Brazil
Kabo,Kabo,7.6994,18.6292,Central African Republic
Omalūr,Omalur,11.7450,78.0470,India
Center Point,Center Point,33.6447,-86.6852,United States
Carcarañá,Carcarana,-32.8500,-61.1500,Argentina
Utinga,Utinga,-12.0819,-41.0939,Brazil
Domoni,Domoni,-12.2586,44.5303,Comoros
Kassorola,Kassorola,12.7556,-4.9742,Mali
Nawnghkio,Nawnghkio,22.3167,96.8000,Burma
Berriche,Berriche,35.9167,7.3833,Algeria
Ripon,Ripon,54.1380,-1.5240,United Kingdom
San Dionisio,San Dionisio,12.7500,-85.8500,Nicaragua
Queensbury,Queensbury,53.7683,-1.8453,United Kingdom
Madukkūr,Madukkur,10.4800,79.4000,India
Ivanava,Ivanava,52.1333,25.5500,Belarus
Sabana de La Mar,Sabana de La Mar,19.0700,-69.3900,Dominican Republic
Nobsa,Nobsa,5.7667,-72.9500,Colombia
General Villegas,General Villegas,-35.0333,-63.0167,Argentina
Martinsicuro,Martinsicuro,42.8833,13.9167,Italy
Simaria,Simaria,24.7950,81.1520,India
Al Laţāminah,Al Lataminah,35.3208,36.6225,Syria
San Antonio Oeste,San Antonio Oeste,-40.7333,-64.9500,Argentina
Acahay,Acahay,-25.9100,-57.1100,Paraguay
Momil,Momil,9.2333,-75.6833,Colombia
Brus,Brus,43.3814,21.0378,Serbia
Yotoco,Yotoco,3.8667,-76.3833,Colombia
Taishachō-kizukikita,Taishacho-kizukikita,35.3867,132.6902,Japan
Jagdispur,Jagdispur,22.6500,88.2900,India
Oyten,Oyten,53.0611,9.0178,Germany
Wendlingen am Neckar,Wendlingen am Neckar,48.6747,9.3817,Germany
Kasumi,Kasumi,35.6333,134.6333,Japan
Antsahanoro,Antsahanoro,-14.8333,50.1333,Madagascar
Goundam,Goundam,16.4167,-3.6667,Mali
Radzionków Nowy,Radzionkow Nowy,50.3833,18.8833,Poland
Ispica,Ispica,36.7833,14.9000,Italy
Bad Bentheim,Bad Bentheim,52.3031,7.1597,Germany
Naama,Naama,33.2622,-0.3144,Algeria
Ambalabe,Ambalabe,-15.1667,50.4167,Madagascar
Llanquihue,Llanquihue,-41.2581,-73.0086,Chile
Benjamín Aceval,Benjamin Aceval,-24.9703,-57.5667,Paraguay
Montalvo,Montalvo,-1.7900,-79.2875,Ecuador
Éghezée,Eghezee,50.5833,4.9167,Belgium
Bikou,Bikou,32.7489,105.2408,China
Az Zaydīyah,Az Zaydiyah,15.3292,43.0094,Yemen
Jalālpur,Jalalpur,20.9491,72.9136,India
Glen Allen,Glen Allen,37.6660,-77.4838,United States
Carhué,Carhue,-37.1796,-62.7601,Argentina
Santomera,Santomera,38.0617,-1.0492,Spain
Ransiki,Ransiki,-1.5000,134.1667,Indonesia
Progreso,Progreso,-34.6650,-56.2194,Uruguay
Târgu Secuiesc,Targu Secuiesc,45.9969,26.1406,Romania
Manamelkudi,Manamelkudi,10.0419,79.2300,India
Bālasamudram,Balasamudram,10.4190,77.4992,India
Parkway,Parkway,38.4993,-121.4520,United States
Cherān,Cheran,25.3610,85.5421,India
Khirbat Ghazālah,Khirbat Ghazalah,32.7333,36.2000,Syria
Longchang,Longchang,27.6627,105.7881,China
Spárti,Sparti,37.0739,22.4294,Greece
Stepney,Stepney,51.5152,-0.0462,United Kingdom
Massakory,Massakory,13.0000,15.7333,Chad
Mukhtārpur Salkani,Mukhtarpur Salkani,25.6643,85.7784,India
Kota,Kota,14.0333,80.0500,India
Fiano Romano,Fiano Romano,42.1667,12.6000,Italy
Artesia,Artesia,33.8676,-118.0805,United States
Bethlehem,Bethlehem,-28.2240,28.3110,South Africa
Garou,Garou,11.8053,3.4739,Benin
Tadikalapūdi,Tadikalapudi,16.5356,81.1033,India
San Martino Buon Albergo,San Martino Buon Albergo,45.4167,11.1000,Italy
Chickasha,Chickasha,35.0409,-97.9474,United States
Opa-locka,Opa-locka,25.8997,-80.2551,United States
Künzelsau,Kunzelsau,49.2833,9.6833,Germany
Restrepo,Restrepo,3.8250,-76.5250,Colombia
South Middleton,South Middleton,40.1324,-77.1642,United States
El Peñol,El Penol,6.2186,-75.2433,Colombia
Giaveno,Giaveno,45.0333,7.3500,Italy
Oteapan,Oteapan,18.0000,-94.6667,Mexico
Orimattila,Orimattila,60.8042,25.7333,Finland
Palma Campania,Palma Campania,40.8667,14.5500,Italy
Yunshan,Yunshan,34.7610,105.7915,China
Neratovice,Neratovice,50.2594,14.5178,Czechia
Turgutalp,Turgutalp,39.1833,27.5833,Turkey
Ōyamazaki,Oyamazaki,34.9028,135.6883,Japan
Freiberg am Neckar,Freiberg am Neckar,48.9333,9.2000,Germany
Hermitage,Hermitage,41.2305,-80.4413,United States
Kabugao,Kabugao,18.0239,121.1833,Philippines
Cotorra,Cotorra,9.0500,-75.8000,Colombia
Ikast,Ikast,56.1333,9.1500,Denmark
Hajdúnánás,Hajdunanas,47.8500,21.4333,Hungary
Vitthalāpuram,Vitthalapuram,8.6833,77.8292,India
Petrovsk-Zabaykal’skiy,Petrovsk-Zabaykal'skiy,51.2667,108.8333,Russia
Çaykara,Caykara,40.7475,40.2419,Turkey
Aranyaprathet,Aranyaprathet,13.6928,102.5017,Thailand
Lemay,Lemay,38.5325,-90.2845,United States
Jičín,Jicin,50.4367,15.3517,Czechia
Al Ḩībah,Al Hibah,28.7736,30.9228,Egypt
Walnut Park,Walnut Park,33.9682,-118.2220,United States
Basford,Basford,52.9780,-1.1690,United Kingdom
Landerneau,Landerneau,48.4517,-4.2481,France
eMuziwezinto,eMuziwezinto,-30.3167,30.6667,South Africa
Rožnov pod Radhoštěm,Roznov pod Radhostem,49.4586,18.1431,Czechia
Burrillville,Burrillville,41.9706,-71.6984,United States
Singhwara,Singhwara,26.1842,85.7368,India
Santa Anita,Santa Anita,30.5118,-111.1234,Mexico
Altinópolis,Altinopolis,-21.0231,-47.3728,Brazil
Stahnsdorf,Stahnsdorf,52.3922,13.2167,Germany
Porumāmilla,Porumamilla,15.0167,78.9833,India
Šilutė,Silute,55.3500,21.4833,Lithuania
Do‘stobod,Do`stobod,40.8564,68.9281,Uzbekistan
Vodil,Vodil,40.1789,71.7297,Uzbekistan
Handlová,Handlova,48.7272,18.7619,Slovakia
San Pedro de Lloc,San Pedro de Lloc,-7.4167,-79.5000,Peru
Xiangjiaba,Xiangjiaba,28.5627,104.3461,China
Gokarna,Gokarna,24.0541,88.1176,India
Taree,Taree,-31.9000,152.4500,Australia
Khutauna,Khutauna,26.4969,86.3959,India
Saraikela,Saraikela,22.6996,85.9313,India
Izamal,Izamal,20.9314,-89.0178,Mexico
Nakhon Nayok,Nakhon Nayok,14.2069,101.2142,Thailand
Ansfelden,Ansfelden,48.2083,14.2889,Austria
Brzesko,Brzesko,49.9667,20.6167,Poland
Stallings,Stallings,35.1088,-80.6598,United States
Kozienice,Kozienice,51.5833,21.5667,Poland
Bandora,Bandora,15.4082,73.9813,India
Hostomel,Hostomel,50.5692,30.2653,Ukraine
Roşu,Rosu,44.4509,26.0083,Romania
Mastic Beach,Mastic Beach,40.7664,-72.8369,United States
Bīleh Savār,Bileh Savar,39.3778,48.3497,Iran
Kanhauli Manohar,Kanhauli Manohar,25.9755,84.6853,India
Svitavy,Svitavy,49.7556,16.4694,Czechia
Tocantins,Tocantins,-21.1750,-43.0178,Brazil
Ampahimanga,Ampahimanga,-19.0833,47.2000,Madagascar
Alegria,Alegria,9.4667,125.5767,Philippines
Attūr,Attur,8.3224,77.2558,India
Berea,Berea,34.8802,-82.4650,United States
Itāhri,Itahri,25.3130,86.5459,India
Aruvāpalam,Aruvapalam,9.1833,76.8500,India
Griffith,Griffith,41.5277,-87.4239,United States
Castellaneta,Castellaneta,40.6333,16.9333,Italy
Harenkarspel,Harenkarspel,52.7300,4.7500,Netherlands
Köprüköy,Koprukoy,39.9756,41.8711,Turkey
Chotāla,Chotala,29.7808,74.5226,India
Alsfeld,Alsfeld,50.7511,9.2711,Germany
Riversdale,Riversdale,-34.0969,21.2622,South Africa
Aguadulce,Aguadulce,36.7642,-2.6147,Spain
Ségoubougou,Segoubougou,13.4181,-6.3069,Mali
Ganeshpur,Ganeshpur,25.7678,87.3587,India
Monte Carmelo,Monte Carmelo,9.1875,-70.8131,Venezuela
West Norriton,West Norriton,40.1308,-75.3794,United States
As Sukhnah,As Sukhnah,34.8868,38.8721,Syria
Chorfa,Chorfa,36.3617,4.3308,Algeria
Readington,Readington,40.5822,-74.7796,United States
Ocean Pointe,Ocean Pointe,21.3145,-158.0289,United States
Timezgana,Timezgana,34.5833,-4.7333,Morocco
Huarmey,Huarmey,-10.0686,-78.1603,Peru
Dyersburg,Dyersburg,36.0465,-89.3777,United States
South Houston,South Houston,29.6611,-95.2285,United States
Banora Point,Banora Point,-28.2167,153.5333,Australia
Kotoura,Kotoura,35.5000,133.7000,Japan
Hibbing,Hibbing,47.3980,-92.9486,United States
Talsint,Talsint,32.5398,-3.4408,Morocco
River Falls,River Falls,44.8609,-92.6247,United States
Bingawan,Bingawan,11.2300,122.5700,Philippines
Four Corners,Four Corners,44.9290,-122.9732,United States
Parma,Parma,43.2651,-77.7968,United States
Al Qbab,Al Qbab,32.7333,-5.5167,Morocco
Baharu,Baharu,22.2040,88.4283,India
Pujilí,Pujili,-0.9500,-78.6900,Ecuador
Rāmnagar,Ramnagar,26.0773,86.8387,India
Schlüchtern,Schluchtern,50.3500,9.5167,Germany
Alcañiz,Alcaniz,41.0511,-0.1336,Spain
Guérande,Guerande,47.3200,-2.4200,France
Milford,Milford,42.8178,-71.6736,United States
Caldera,Caldera,-27.0667,-70.8333,Chile
Pielisjärvi,Pielisjarvi,63.3000,30.0500,Finland
Loimaa,Loimaa,60.8500,23.0583,Finland
Āgiripalle,Agiripalle,16.6833,80.6500,India
Troutdale,Troutdale,45.5372,-122.3955,United States
Bni Tajjit,Bni Tajjit,32.2833,-3.4833,Morocco
Babayurt,Babayurt,43.5997,46.7736,Russia
Westwood,Westwood,42.2202,-71.2106,United States
Al Awjām,Al Awjam,26.5583,49.9503,Saudi Arabia
Ban Kao,Ban Kao,13.8667,99.1500,Thailand
Sikeston,Sikeston,36.8854,-89.5877,United States
Rygge,Rygge,59.3747,10.7147,Norway
Castenaso,Castenaso,44.5097,11.4706,Italy
